date           rtn
19810714      -0.014545
19810715       0.022140
19810716       0.036101
19810717       0.006969
19810720      -0.038062
19810721      -0.032374
19810722      -0.011152
19810723       0.011278
19810724       0.000000
19810727       0.029740
19810728      -0.021661
19810729       0.000000
19810730      -0.014760
19810731       0.014981
19810803      -0.014760
19810804      -0.022472
19810805       0.000000
19810806       0.003831
19810807      -0.034351
19810810       0.007905
19810811       0.007843
19810812      -0.031128
19810813       0.016064
19810814      -0.023715
19810817      -0.008097
19810818      -0.004082
19810819       0.012295
19810820       0.024291
19810821      -0.039526
19810824      -0.016461
19810825      -0.012552
19810826      -0.029661
19810827      -0.017467
19810828       0.000000
19810831       0.000000
19810901       0.022222
19810902      -0.017391
19810903      -0.053097
19810904       0.023364
19810908      -0.045662
19810909       0.043062
19810910       0.045872
19810911       0.057018
19810914      -0.033195
19810915      -0.060086
19810916      -0.027397
19810917      -0.046948
19810918       0.009852
19810921       0.019512
19810922      -0.038278
19810923      -0.029851
19810924      -0.020513
19810925      -0.041885
19810928       0.043716
19810929       0.020942
19810930       0.000000
19811001       0.000000
19811002       0.035897
19811005       0.054455
19811006      -0.046948
19811007       0.014778
19811008       0.000000
19811009      -0.014563
19811012       0.000000
19811013       0.019704
19811014      -0.038647
19811015       0.005025
19811016      -0.005000
19811019      -0.020101
19811020       0.005128
19811021       0.035714
19811022      -0.019704
19811023       0.000000
19811026       0.000000
19811027       0.030151
19811028       0.048780
19811029      -0.009302
19811030       0.075117
19811102       0.008734
19811103       0.025974
19811104      -0.025316
19811105       0.008658
19811106       0.000000
19811109       0.008584
19811110      -0.008511
19811111      -0.017167
19811112       0.000000
19811113      -0.056769
19811116      -0.032407
19811117       0.019139
19811118      -0.046948
19811119      -0.009852
19811120      -0.024876
19811123       0.005102
19811124       0.000000
19811125      -0.020305
19811127       0.000000
19811130       0.041451
19811201       0.000000
19811202       0.009950
19811203      -0.009852
19811204       0.009950
19811207      -0.029557
19811208       0.000000
19811209       0.010152
19811210       0.030151
19811211      -0.009756
19811214      -0.029557
19811215       0.000000
19811216       0.000000
19811217      -0.060914
19811218       0.043243
19811221       0.000000
19811222       0.020725
19811223      -0.020305
19811224      -0.010363
19811228      -0.010471
19811229      -0.042328
19811230       0.022099
19811231      -0.021622
19820104       0.011050
19820105      -0.005464
19820106      -0.021978
19820107      -0.033708
19820108       0.000000
19820111      -0.005814
19820112      -0.011696
19820113      -0.011834
19820114       0.0      
19820115       0.083832
19820118       0.055249
19820119      -0.052356
19820120       0.022099
19820121       0.102703
19820122      -0.039216
19820125       0.010204
19820126       0.060606
19820127       0.019048
19820128      -0.042056
19820129       0.019512
19820201      -0.038278
19820202       0.009950
19820203       0.000000
19820204      -0.014778
19820205       0.030000
19820208      -0.033981
19820209      -0.010050
19820210       0.000000
19820211      -0.010152
19820212       0.010256
19820216      -0.010152
19820217       0.020513
19820218       0.010050
19820219      -0.009950
19820222      -0.020101
19820223      -0.020513
19820224       0.041885
19820225       0.030151
19820226       0.000000
19820301       0.039024
19820302       0.000000
19820303      -0.028169
19820304      -0.009662
19820305      -0.048780
19820308      -0.041026
19820309       0.064171
19820310       0.000000
19820311      -0.020101
19820312      -0.061538
19820315       0.032787
19820316       0.031746
19820317       0.041026
19820318       0.049261
19820319       0.028169
19820322       0.036530
19820323      -0.008811
19820324      -0.017778
19820325       0.000000
19820326       0.000000
19820329       0.018100
19820330       0.008889
19820331       0.017621
19820401       0.012987
19820402       0.021368
19820405      -0.025105
19820406      -0.004292
19820407      -0.017241
19820408       0.054825
19820412       0.035343
19820413       0.024096
19820414       0.000000
19820415       0.015686
19820416       0.007722
19820419       0.007663
19820420      -0.053232
19820421       0.004016
19820422       0.036000
19820423      -0.007722
19820426       0.015564
19820427      -0.022989
19820428       0.007843
19820429      -0.007782
19820430      -0.007843
19820503       0.000000
19820504       0.011858
19820505       0.023438
19820506       0.019084
19820507      -0.014981
19820510      -0.022814
19820511      -0.015564
19820512      -0.023715
19820513       0.040486
19820514       0.070039
19820517      -0.029091
19820518      -0.022472
19820519      -0.022989
19820520      -0.019608
19820521      -0.020000
19820524       0.000000
19820525      -0.024490
19820526       0.008368
19820527       0.016598
19820528      -0.004082
19820601      -0.028689
19820602       0.008439
19820603       0.025105
19820604      -0.016327
19820607       0.000000
19820608      -0.024896
19820609      -0.034043
19820610       0.017621
19820611       0.043290
19820614      -0.008299
19820615       0.016736
19820616       0.032922
19820617      -0.027888
19820618      -0.040984
19820621      -0.008547
19820622       0.038793
19820623       0.049793
19820624      -0.023715
19820625      -0.008097
19820628       0.024490
19820629      -0.007968
19820630       0.008032
19820701      -0.003984
19820702      -0.028000
19820706      -0.008230
19820707      -0.024896
19820708       0.000000
19820709       0.051064
19820712       0.016194
19820713       0.003984
19820714      -0.003968
19820715       0.023904
19820716       0.038911
19820719      -0.007491
19820720       0.022642
19820721      -0.007380
19820722      -0.022305
19820723       0.000000
19820726      -0.003802
19820727       0.011450
19820728      -0.007547
19820729       0.000000
19820730      -0.015209
19820802       0.015444
19820803      -0.030418
19820804       0.000000
19820805      -0.015686
19820806      -0.047809
19820809      -0.016736
19820810       0.008511
19820811      -0.029536
19820812      -0.039130
19820813      -0.036199
19820816       0.028169
19820817       0.054795
19820818       0.043290
19820819       0.008299
19820820       0.016461
19820823       0.056680
19820824       0.022989
19820825       0.044944
19820826       0.043011
19820827      -0.041237
19820830       0.021505
19820831       0.035088
19820901      -0.033898
19820902       0.056140
19820903       0.056478
19820907      -0.059748
19820908      -0.006689
19820909      -0.033670
19820910       0.006969
19820913      -0.006920
19820914       0.0
19820915      -0.027875
19820916      -0.007168
19820917      -0.021661
19820920       0.000000
19820921       0.022140
19820922      -0.007220
19820923       0.007273
19820924       0.014440
19820927      -0.007117
19820928      -0.021505
19820929      -0.021978
19820930      -0.014981
19821001       0.007605
19821004      -0.003774
19821005       0.022727
19821006       0.044444
19821007       0.028369
19821008      -0.003448
19821011       0.010381
19821012       0.006849
19821013       0.027211
19821014      -0.026490
19821015       0.000000
19821018       0.023810
19821019      -0.003322
19821020       0.013333
19821021       0.026316
19821022       0.057692
19821025      -0.054545
19821026       0.000000
19821027       0.012821
19821028      -0.025316
19821029      -0.035714
19821101       0.003367
19821102       0.006711
19821103       0.073333
19821104      -0.031056
19821105       0.019231
19821108      -0.037736
19821109       0.045752
19821110       0.000000
19821111       0.006250
19821112       0.000000
19821115      -0.043478
19821116      -0.006494
19821117      -0.032680
19821118      -0.013514
19821119      -0.034247
19821122      -0.049645
19821123       0.000000
19821124       0.022388
19821126       0.043796
19821129       0.000000
19821130       0.069930
19821201       0.000000
19821202       0.000000
19821203       0.019608
19821206       0.025641
19821207      -0.006250
19821208      -0.018868
19821209      -0.076923
19821210      -0.034722
19821213       0.017986
19821214      -0.003534
19821215      -0.014184
19821216       0.028777
19821217       0.041958
19821220       0.000000
19821221      -0.020134
19821222       0.082192
19821223       0.006329
19821227      -0.012579
19821228      -0.025478
19821229       0.000000
19821230       0.006536
19821231       0.006494
19830103      -0.038710
19830104       0.026846
19830105      -0.006536
19830106       0.059211
19830107       0.000000
19830110      -0.006211
19830111       0.006250
19830112       0.062112
19830113       0.023392
19830114       0.051429
19830117       0.005435
19830118      -0.005405
19830119      -0.002717
19830120      -0.024523
19830121      -0.061453
19830124      -0.029762
19830125       0.024540
19830126      -0.011976
19830127       0.036364
19830128       0.000000
19830131       0.005848
19830201       0.011628
19830202       0.000000
19830203       0.011494
19830204       0.045455
19830207      -0.027174
19830208      -0.005587
19830209      -0.005618
19830210       0.022599
19830211      -0.022099
19830214       0.016949
19830215       0.005556
19830216      -0.016575
19830217      -0.005618
19830218       0.022599
19830222      -0.011050
19830223       0.011173
19830224       0.016575
19830225       0.021739
19830228      -0.010638
19830301      -0.016129
19830302      -0.016393
19830303      -0.005556
19830304      -0.033520
19830307       0.000000
19830308      -0.040462
19830309       0.042169
19830310      -0.005780
19830311       0.017442
19830314       0.022857
19830315       0.027933
19830316       0.027174
19830317      -0.010582
19830318       0.000000
19830321      -0.024064
19830322       0.024658
19830323       0.016043
19830324      -0.002632
19830325       0.000000
19830328      -0.013193
19830329       0.005348
19830330       0.015957
19830331       0.010471
19830404      -0.031088
19830405      -0.026738
19830406      -0.038462
19830407       0.005714
19830408      -0.005682
19830411       0.051429
19830412       0.027174
19830413       0.010582
19830414       0.015707
19830415       0.000000
19830418      -0.015464
19830419      -0.020942
19830420       0.005348
19830421       0.000000
19830422      -0.026596
19830425      -0.005464
19830426       0.049451
19830427       0.000000
19830428       0.015707
19830429       0.020619
19830502      -0.020202
19830503       0.005155
19830504       0.035897
19830505       0.039604
19830506       0.061905
19830509       0.015695
19830510       0.011038
19830511      -0.034934
19830512      -0.018100
19830513       0.009217
19830516      -0.018265
19830517       0.000000
19830518       0.009302
19830519       0.009217
19830520       0.050228
19830523       0.008696
19830524       0.021552
19830525       0.004219
19830526      -0.008403
19830527      -0.008475
19830531      -0.021368
19830601      -0.021834
19830602       0.004464
19830603       0.008889
19830606       0.017621
19830607       0.004329
19830608      -0.008621
19830609      -0.008696
19830610      -0.008772
19830613       0.044248
19830614       0.016949
19830615       0.004167
19830616       0.066390
19830617      -0.003891
19830620      -0.011719
19830621       0.055336
19830622       0.142322
19830623      -0.022951
19830624       0.000000
19830627      -0.023490
19830628      -0.048110
19830629       0.046931
19830630       0.027586
19830701       0.020134
19830705      -0.039474
19830706       0.027397
19830707       0.006667
19830708       0.000000
19830711       0.046358
19830712      -0.006329
19830713      -0.025478
19830714      -0.039216
19830715      -0.006803
19830718      -0.013699
19830719       0.027778
19830720       0.060811
19830721       0.070064
19830722       0.011905
19830725       0.052941
19830726       0.011173
19830727      -0.066298
19830728      -0.053254
19830729       0.006250
19830801      -0.006211
19830802      -0.018750
19830803       0.038217
19830804      -0.042945
19830805       0.000000
19830808      -0.070513
19830809       0.062069
19830810       0.000000
19830811       0.000000
19830812       0.006494
19830815       0.012903
19830816      -0.006369
19830817      -0.006410
19830818      -0.012903
19830819      -0.006536
19830822      -0.006579
19830823      -0.013245
19830824      -0.006711
19830825       0.000000
19830826       0.027027
19830829       0.006579
19830830       0.016340
19830831       0.054662
19830901       0.054878
19830902       0.028902
19830906       0.005618
19830907      -0.039106
19830908       0.034884
19830909      -0.005618
19830912      -0.045198
19830913      -0.005917
19830914      -0.017857
19830915       0.000000
19830916       0.006061
19830919       0.024096
19830920       0.029412
19830921       0.000000
19830922      -0.017143
19830923      -0.005814
19830926       0.011696
19830927       0.000000
19830928       0.005780
19830929      -0.005747
19830930      -0.046243
19831003      -0.012121
19831004      -0.006135
19831005      -0.006173
19831006       0.037267
19831007       0.011976
19831010       0.029586
19831011      -0.011494
19831012      -0.029070
19831013      -0.005988
19831014      -0.018072
19831017      -0.006135
19831018      -0.055556
19831019      -0.013072
19831020       0.033113
19831021      -0.012821
19831024      -0.006494
19831025       0.032680
19831026      -0.025316
19831027       0.012987
19831028      -0.025641
19831031      -0.006579
19831101      -0.019868
19831102       0.006757
19831103      -0.013423
19831104       0.000000
19831107      -0.034014
19831108       0.000000
19831109       0.056338
19831110       0.053333
19831111       0.044304
19831114       0.006061
19831115      -0.030120
19831116       0.037267
19831117       0.017964
19831118      -0.017647
19831121       0.000000
19831122       0.023952
19831123      -0.017544
19831125       0.017857
19831128       0.005848
19831129      -0.011628
19831130      -0.017647
19831201       0.005988
19831202      -0.017857
19831205      -0.006061
19831206      -0.018293
19831207       0.027950
19831208       0.003021
19831209       0.006024
19831212       0.029940
19831213      -0.017442
19831214      -0.047337
19831215      -0.012422
19831216       0.025157
19831219       0.030675
19831220      -0.017857
19831221       0.018182
19831222      -0.017857
19831223      -0.012121
19831227       0.018405
19831228       0.000000
19831229      -0.006024
19831230       0.018182
19840103      -0.029762
19840104       0.009202
19840105       0.045593
19840106      -0.005814
19840109       0.000000
19840110      -0.011696
19840111      -0.017751
19840112      -0.006024
19840113       0.030303
19840116      -0.044118
19840117       0.015385
19840118      -0.048485
19840119       0.012739
19840120      -0.050314
19840123       0.000000
19840124       0.006623
19840125      -0.026316
19840126      -0.013514
19840127      -0.034247
19840130       0.014184
19840131       0.027972
19840201      -0.034014
19840202       0.021127
19840203      -0.048276
19840206      -0.036232
19840207       0.030075
19840208      -0.080292
19840209       0.027778
19840210       0.034749
19840213      -0.007463
19840214      -0.015038
19840215      -0.007634
19840216      -0.007692
19840217       0.000000
19840221       0.011628
19840222       0.019157
19840223       0.007519
19840224       0.089552
19840227       0.047945
19840228      -0.058824
19840229       0.034722
19840301      -0.006711
19840302       0.006757
19840305      -0.026846
19840306      -0.027586
19840307      -0.028369
19840308       0.025547
19840309       0.003559
19840312       0.021277
19840313       0.013889
19840314      -0.020548
19840315      -0.006993
19840316       0.049296
19840319      -0.016779
19840320       0.000000
19840321       0.003413
19840322      -0.027211
19840323       0.013986
19840326      -0.006897
19840327      -0.006944
19840328       0.020979
19840329       0.006849
19840330      -0.020408
19840402      -0.041667
19840403      -0.043478
19840404      -0.015152
19840405      -0.030769
19840406       0.007937
19840409       0.015748
19840410       0.031008
19840411      -0.007519
19840412       0.015152
19840413      -0.007463
19840416      -0.022556
19840417       0.030769
19840418      -0.014925
19840419       0.007576
19840423       0.000000
19840424      -0.007519
19840425      -0.007576
19840426       0.007634
19840427       0.030303
19840430       0.029412
19840501       0.057143
19840502       0.020270
19840503      -0.033113
19840504      -0.054795
19840507      -0.028986
19840508       0.000000
19840509       0.022388
19840510       0.058394
19840511      -0.027586
19840514      -0.028369
19840515      -0.007299
19840516      -0.007353
19840517      -0.029630
19840518      -0.038168
19840521       0.000000
19840522      -0.007937
19840523       0.008000
19840524      -0.015873
19840525       0.000000
19840529      -0.032258
19840530       0.025000
19840531       0.004065
19840601       0.032389
19840604       0.058824
19840605       0.007407
19840606       0.000000
19840607       0.000000
19840608       0.000000
19840611      -0.058824
19840612      -0.011719
19840613      -0.003953
19840614      -0.095238
19840615       0.026316
19840618       0.025641
19840619      -0.016667
19840620       0.067797
19840621       0.015873
19840622      -0.015625
19840625      -0.023810
19840626      -0.048780
19840627       0.000000
19840628       0.034188
19840629       0.000000
19840702      -0.041322
19840703       0.008621
19840705      -0.025641
19840706      -0.026316
19840709       0.036036
19840710       0.052174
19840711      -0.033058
19840712      -0.034188
19840713       0.017699
19840716       0.000000
19840717       0.004348
19840718       0.004329
19840719      -0.060345
19840720      -0.027523
19840723       0.009434
19840724      -0.018692
19840725       0.028571
19840726       0.055556
19840727       0.043860
19840730       0.008403
19840731       0.016667
19840801       0.032787
19840802       0.047619
19840803       0.068182
19840806      -0.021277
19840807      -0.003623
19840808      -0.025455
19840809       0.029851
19840810       0.028986
19840813      -0.007042
19840814      -0.021277
19840815      -0.007246
19840816       0.000000
19840817       0.007299
19840820       0.000000
19840821       0.043478
19840822      -0.020833
19840823       0.028369
19840824       0.027586
19840827      -0.013423
19840828       0.013605
19840829      -0.013423
19840830      -0.006803
19840831      -0.013699
19840904      -0.034722
19840905      -0.007194
19840906       0.028986
19840907      -0.014085
19840910      -0.014286
19840911       0.007246
19840912      -0.028777
19840913       0.029630
19840914       0.028777
19840917      -0.020979
19840918      -0.035714
19840919      -0.074074
19840920       0.040000
19840921      -0.030769
19840924      -0.023810
19840925       0.008130
19840926      -0.008065
19840927      -0.008130
19840928       0.016393
19841001      -0.048387
19841002      -0.021186
19841003       0.004329
19841004       0.017241
19841005      -0.033898
19841008      -0.017544
19841009      -0.008929
19841010       0.018018
19841011       0.008850
19841012       0.043860
19841015       0.042017
19841016      -0.048387
19841017       0.000000
19841018       0.067797
19841019       0.000000
19841022      -0.023810
19841023       0.000000
19841024      -0.024390
19841025      -0.083333
19841026      -0.009091
19841029       0.018349
19841030       0.009009
19841031      -0.008929
19841101       0.009009
19841102      -0.044643
19841105       0.028037
19841106       0.072727
19841107      -0.016949
19841108      -0.025862
19841109       0.000000
19841112       0.026549
19841113      -0.017241
19841114       0.017544
19841115      -0.025862
19841116       0.008850
19841119      -0.026316
19841120       0.000000
19841121       0.009009
19841123       0.017857
19841126      -0.008772
19841127       0.000000
19841128       0.000000
19841129       0.008850
19841130       0.000000
19841203      -0.008772
19841204       0.000000
19841205       0.000000
19841206       0.008850
19841207       0.000000
19841210       0.000000
19841211      -0.026316
19841212      -0.009009
19841213      -0.072727
19841214      -0.009804
19841217       0.000000
19841218       0.089109
19841219       0.036364
19841220      -0.026316
19841221       0.000000
19841224       0.036036
19841226      -0.008696
19841227      -0.004386
19841228      -0.004405
19841231      -0.008850
19850102      -0.017857
19850103       0.018182
19850104       0.017857
19850107       0.026316
19850108      -0.034188
19850109       0.017699
19850110       0.043478
19850111       0.016667
19850114       0.016393
19850115       0.008065
19850116      -0.008000
19850117      -0.016129
19850118       0.016393
19850121       0.024194
19850122       0.007874
19850123      -0.015625
19850124       0.007937
19850125       0.000000
19850128      -0.031496
19850129       0.016260
19850130       0.000000
19850131      -0.016000
19850201      -0.024390
19850204       0.058333
19850205       0.000000
19850206      -0.031496
19850207      -0.024390
19850208       0.016667
19850211       0.016393
19850212       0.000000
19850213       0.000000
19850214      -0.024194
19850215      -0.057851
19850219      -0.017544
19850220       0.026786
19850221       0.008696
19850222       0.000000
19850225      -0.017241
19850226       0.000000
19850227      -0.035088
19850228       0.018182
19850301       0.000000
19850304      -0.026786
19850305      -0.036697
19850306      -0.009524
19850307      -0.009615
19850308      -0.009709
19850311       0.000000
19850312       0.029412
19850313      -0.047619
19850314      -0.020000
19850315       0.010204
19850318       0.040404
19850319       0.077670
19850320      -0.009009
19850321      -0.018182
19850322       0.000000
19850325      -0.050926
19850326       0.004878
19850327       0.029126
19850328       0.023585
19850329       0.023041
19850401       0.036036
19850402      -0.017391
19850403      -0.026549
19850404      -0.009091
19850408      -0.027523
19850409       0.009434
19850410       0.028037
19850411      -0.009091
19850412       0.036697
19850415       0.008850
19850416       0.017544
19850417       0.008621
19850418      -0.025641
19850419      -0.008772
19850422      -0.026549
19850423      -0.009091
19850424       0.004587
19850425       0.022831
19850426      -0.008929
19850429      -0.045045
19850430       0.037736
19850501      -0.027273
19850502       0.000000
19850503      -0.009346
19850506      -0.037736
19850507       0.019608
19850508       0.009615
19850509      -0.019048
19850510       0.097087
19850513      -0.017699
19850514      -0.027027
19850515       0.009259
19850516       0.018349
19850517      -0.009009
19850520       0.018182
19850521      -0.004464
19850522      -0.004484
19850523      -0.018018
19850524       0.000000
19850528      -0.009174
19850529       0.000000
19850530      -0.064815
19850531       0.044554
19850603       0.004739
19850604       0.000000
19850605      -0.037736
19850606       0.019608
19850607      -0.009615
19850610       0.029126
19850611      -0.023585
19850612      -0.033816
19850613      -0.020000
19850614       0.000000
19850617      -0.040816
19850618      -0.010638
19850619       0.010753
19850620      -0.021277
19850621       0.043478
19850624       0.020833
19850625       0.000000
19850626       0.061224
19850627       0.009615
19850628      -0.009524
19850701       0.009615
19850702       0.019048
19850703      -0.004673
19850705       0.014085
19850708      -0.018519
19850709      -0.009434
19850710       0.019048
19850711      -0.018692
19850712       0.009524
19850715       0.023585
19850716       0.009217
19850717       0.041096
19850718      -0.008772
19850719       0.008850
19850722       0.008772
19850723       0.008696
19850724       0.008621
19850725       0.017094
19850726      -0.033613
19850729      -0.052174
19850730       0.004587
19850731       0.031963
19850801       0.044248
19850802       0.000000
19850805      -0.008475
19850806      -0.025641
19850807      -0.008772
19850808       0.026549
19850809      -0.008621
19850812      -0.017391
19850813      -0.008850
19850814      -0.017857
19850815      -0.027273
19850816      -0.018692
19850819      -0.028571
19850820       0.044118
19850821      -0.014085
19850822       0.000000
19850823      -0.009524
19850826       0.000000
19850827      -0.009615
19850828       0.004854
19850829       0.004831
19850830       0.000000
19850903      -0.009615
19850904      -0.019417
19850905      -0.019802
19850906       0.030303
19850909       0.029412
19850910      -0.019048
19850911      -0.009709
19850912       0.009804
19850913      -0.009709
19850916      -0.009804
19850917      -0.024752
19850918       0.035533
19850919       0.029412
19850920       0.000000
19850923       0.019048
19850924      -0.018692
19850925      -0.038095
19850926       0.019802
19850930       0.000000
19851001       0.009709
19851002      -0.048077
19851003      -0.005051
19851004      -0.025381
19851007      -0.041667
19851008      -0.021739
19851009       0.022222
19851010      -0.054348
19851011       0.057471
19851014       0.054348
19851015      -0.025773
19851016       0.026455
19851017      -0.030928
19851018      -0.031915
19851021       0.000000
19851022       0.032967
19851023       0.031915
19851024       0.041237
19851025      -0.019802
19851028       0.010101
19851029       0.030000
19851030       0.000000
19851031      -0.009709
19851101       0.009804
19851104      -0.029126
19851105      -0.010000
19851106       0.050505
19851107       0.019231
19851108      -0.009434
19851111       0.028571
19851112      -0.009259
19851113       0.000000
19851114       0.009346
19851115       0.027778
19851118       0.009009
19851119       0.053571
19851120      -0.042373
19851121       0.017699
19851122      -0.008696
19851125      -0.026316
19851126       0.009009
19851127       0.035714
19851129      -0.017241
19851202      -0.017544
19851203       0.008929
19851204       0.044248
19851205       0.008475
19851206      -0.012605
19851209       0.012766
19851210       0.000000
19851211       0.008403
19851212      -0.008333
19851213       0.029412
19851216       0.004082
19851217      -0.032520
19851218      -0.033613
19851219       0.008696
19851220      -0.017241
19851223      -0.017544
19851224       0.000000
19851226       0.008929
19851227       0.035398
19851230       0.008547
19851231      -0.008475
19860102      -0.017094
19860103      -0.017391
19860106      -0.053097
19860107       0.018692
19860108      -0.018349
19860109       0.000000
19860110       0.028037
19860113       0.000000
19860114       0.018182
19860115       0.013393
19860116       0.048458
19860117       0.025210
19860120      -0.008197
19860121      -0.016529
19860122      -0.008403
19860123       0.000000
19860124      -0.008475
19860127      -0.051282
19860128       0.018018
19860129       0.017699
19860130      -0.026087
19860131       0.008929
19860203       0.017699
19860204       0.052174
19860205       0.057851
19860206      -0.054688
19860207       0.008264
19860210      -0.032787
19860211      -0.008475
19860212      -0.017094
19860213      -0.026087
19860214       0.026786
19860218       0.000000
19860219      -0.017391
19860220       0.008850
19860221       0.026316
19860224       0.000000
19860225      -0.017094
19860226      -0.017391
19860227       0.000000
19860228      -0.017699
19860303      -0.054054
19860304       0.009524
19860305       0.028302
19860306      -0.009174
19860307      -0.055556
19860310       0.049020
19860311       0.056075
19860312       0.008850
19860313      -0.008772
19860314      -0.035398
19860317       0.000000
19860318       0.009174
19860319      -0.018182
19860320       0.018519
19860321      -0.009091
19860324       0.018349
19860325      -0.009009
19860326      -0.027273
19860327      -0.018692
19860331      -0.009524
19860401      -0.028846
19860402       0.000000
19860403       0.000000
19860404       0.000000
19860407      -0.009901
19860408       0.050000
19860409      -0.009524
19860410       0.076923
19860411       0.017857
19860414      -0.008772
19860415      -0.008850
19860416       0.035714
19860417       0.000000
19860418      -0.017241
19860421       0.000000
19860422       0.017544
19860423      -0.008621
19860424       0.034783
19860425       0.042017
19860428      -0.008065
19860429      -0.032520
19860430      -0.042017
19860501       0.008772
19860502      -0.026087
19860505       0.000000
19860506       0.035714
19860507      -0.017241
19860508       0.004386
19860509       0.021834
19860512       0.000000
19860513      -0.012821
19860514      -0.025974
19860515      -0.040000
19860516      -0.027778
19860519       0.009524
19860520       0.009434
19860521      -0.009346
19860522      -0.004717
19860523      -0.028436
19860527       0.014634
19860528       0.000000
19860529       0.038462
19860530       0.009259
19860602      -0.036697
19860603       0.009524
19860604      -0.009434
19860605       0.009524
19860606      -0.028302
19860609      -0.029126
19860610       0.000000
19860611      -0.010000
19860612      -0.015152
19860613       0.010256
19860616      -0.035533
19860617      -0.052632
19860618       0.011111
19860619       0.043956
19860620       0.010526
19860623      -0.020833
19860624       0.021277
19860625       0.000000
19860626      -0.041667
19860627       0.000000
19860630       0.000000
19860701      -0.010870
19860702      -0.010989
19860703      -0.011111
19860707      -0.033708
19860708       0.011628
19860709      -0.011494
19860710      -0.023256
19860711      -0.083333
19860714       0.000000
19860715      -0.012987
19860716      -0.032895
19860717       0.020408
19860718      -0.066667
19860721       0.000000
19860722       0.042857
19860723      -0.013699
19860724       0.027778
19860725       0.067568
19860728      -0.037975
19860729      -0.013158
19860730       0.026667
19860731      -0.051948
19860801       0.000000
19860804      -0.013699
19860805      -0.076389
19860806       0.022556
19860807       0.029412
19860808       0.085714
19860811       0.026316
19860812       0.051282
19860813      -0.024390
19860814      -0.012500
19860815       0.000000
19860818       0.000000
19860819       0.025316
19860820       0.049383
19860821       0.011765
19860822       0.046512
19860825      -0.033333
19860826       0.034483
19860827       0.000000
19860828      -0.011111
19860829       0.033708
19860902      -0.054348
19860903       0.011494
19860904       0.034091
19860905      -0.010989
19860908      -0.011111
19860909      -0.022472
19860910       0.000000
19860911      -0.057471
19860912      -0.024390
19860915      -0.037500
19860916       0.038961
19860917       0.025000
19860918       0.036585
19860919      -0.035294
19860922       0.024390
19860923      -0.017857
19860924      -0.030303
19860925      -0.037500
19860926       0.012987
19860929      -0.012821
19860930       0.012987
19861001       0.006410
19861002      -0.044586
19861003       0.053333
19861006       0.000000
19861007      -0.044304
19861008      -0.019868
19861009       0.013514
19861010       0.040000
19861013       0.012821
19861014       0.000000
19861015      -0.025316
19861016       0.000000
19861017       0.000000
19861020      -0.025974
19861021       0.013333
19861022       0.013158
19861023       0.051948
19861024       0.024691
19861027       0.012048
19861028      -0.047619
19861029       0.012500
19861030       0.012346
19861031      -0.012195
19861103       0.000000
19861104       0.061728
19861105      -0.011628
19861106       0.011765
19861107      -0.011628
19861110      -0.017647
19861111      -0.005988
19861112      -0.024096
19861113      -0.012346
19861114       0.012500
19861117       0.012346
19861118      -0.024390
19861119       0.000000
19861120       0.025000
19861121       0.024390
19861124       0.023810
19861125       0.034884
19861126       0.011236
19861128       0.022222
19861201       0.021739
19861202      -0.010638
19861203      -0.010753
19861204      -0.016304
19861205      -0.027624
19861208       0.011364
19861209      -0.011236
19861210       0.011364
19861211       0.011236
19861212       0.000000
19861215       0.000000
19861216       0.011111
19861217       0.000000
19861218       0.000000
19861219       0.000000
19861222       0.000000
19861223      -0.043956
19861224      -0.011494
19861226       0.023256
19861229      -0.022727
19861230      -0.011628
19861231      -0.011765
19870102       0.011905
19870105       0.011765
19870106       0.023256
19870107       0.056818
19870108       0.043011
19870109       0.020619
19870112       0.030303
19870113       0.009804
19870114       0.082524
19870115       0.035874
19870116      -0.047619
19870119       0.054545
19870120      -0.034483
19870121      -0.017857
19870122       0.063636
19870123       0.004274
19870126      -0.025532
19870127       0.021834
19870128       0.017094
19870129      -0.033613
19870130       0.086957
19870202       0.112000
19870203       0.007194
19870204      -0.010714
19870205       0.003610
19870206       0.007194
19870209       0.000000
19870210       0.007143
19870211       0.081560
19870212      -0.049180
19870213       0.000000
19870217       0.027586
19870218      -0.006711
19870219       0.006757
19870220      -0.053691
19870223      -0.010638
19870224       0.032258
19870225       0.048611
19870226       0.006623
19870227       0.000000
19870302      -0.026316
19870303      -0.033784
19870304       0.020979
19870305       0.000000
19870306      -0.013699
19870309      -0.013889
19870310       0.014085
19870311      -0.006944
19870312      -0.006993
19870313      -0.021127
19870316       0.025180
19870317       0.066667
19870318       0.006579
19870319       0.045752
19870320      -0.012500
19870323      -0.009494
19870324      -0.019169
19870325      -0.003257
19870326       0.032680
19870327       0.031646
19870330      -0.055215
19870331       0.019481
19870401       0.044586
19870402      -0.012195
19870403       0.067901
19870406      -0.017341
19870407      -0.011765
19870408       0.041667
19870409       0.005714
19870410       0.019886
19870413      -0.069638
19870414      -0.023952
19870415       0.018405
19870416       0.036145
19870420      -0.026163
19870421       0.050746
19870422      -0.011364
19870423       0.028736
19870424      -0.011173
19870427       0.028249
19870428       0.021978
19870429       0.000000
19870430       0.010753
19870501      -0.015957
19870504       0.000000
19870505       0.021622
19870506      -0.021164
19870507      -0.016216
19870508      -0.005495
19870511      -0.011050
19870512      -0.019553
19870513       0.019943
19870514       0.000000
19870515      -0.011173
19870518      -0.011299
19870519      -0.062857
